gender,degs_code,degc_code,levl_code,college,code,conc_code_1,grad_date,term_code_grad,major,intern_this,job01,job_ft_pt,job_hired,job_interest,job_relatemajor,plan_service,plan_same,plan_military,cc_use,cc_first,cc_use_service,cc_intern,cc_many,find,GradDate,job,job_company,job_title,job_industry,job_salary,grad,grad_degree,degree_other,study_field,schoolname,group,noschool,nojob,group01,group02,group10,noplangrad,gpa,hs_gpa,state,natn,new_total,new_math,new_verbal
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,Career Center Website,Career Fair,WIBI",Yes,2,-,May-19,Yes,hudon rouge ad agency,planning coordinator,Advertising,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.75075078,92,MI, ,1050,520,530
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,Yes,No,No,Yes,My second year on campus,"Individual Appointment,Career Center Website",No, ,-,May-19,No, , , , ,Yes,Master's, ,Nursing,not sure yet,3, ,1, , , , ,3.569444418,89.34,NY, ,1200,600,600
F,UA,BA,UW,ST,BIO,BIOM,5/31/19,201901,Biology,-,No,Full-time (30+ hours/week),Employed in some other work category,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours",Yes,2,-,May-19,No, , , , ,Yes,PhD, ,Biomedical Sciences,Albert Einstein College of Medicine,3, ,1, , , , ,3.808259487,88.8, , ,1430,650,780
M,UA,BA,UM,YC,ECO,ECOG,5/31/19,201901,Economics,No,Yes,Full-time (30+ hours/week),-,Strongly related,Moderately related,No,-,No,Yes,My third year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,2,Other,May-19,Yes,United States Attorneys' Office for the Southern District of NY,Paralegal,Law,"$50,000 - $59,999",No,-, , , ,2,1, , , , ,1,3.855218887,90,IL, ,1140,520,620
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,Yes,Yes,Full-time (30+ hours/week),-,Moderately related,Strongly related,No,-,No,No,-, ,Yes,2,Internship or P/T job turned into F/T,May-19,Yes,The Blue Card,Program coordinator,Non profit,"$30,000 - $39,999",No,-, , , ,2,1, , , , ,1,3.547400713,86.13,NJ, ,890,450,440
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,Yes,Yes,Full-time (30+ hours/week),-,Strongly related,Moderately related,No,-,No,Yes,My third year on campus,"Individual Appointment,YU CareerLink",-, ,Alumni Contact (referred by family or community member),Jan-19,Yes,Carolina Lemke Berlin,Operations Manager,Marketing,"$60,000 - $69,999",No,-, , , ,2,1, , , , ,1,3.409836054,72, , ,1130,620,510
F,UA,BA,UW,ST,SPAU, ,5/31/19,201901,Speech Pathology & Audiology,No,Yes,Part-time (<30 hours/week),Employed in some other work category,Slightly related,Slightly related,No,-,No,Yes,My third year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,1,Other,May-19,No, , , , ,Yes,Master's, ,Speech pathology,Lehman College,3, ,1, , , , ,3.845238209,93,PA, ,1230,610,620
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,No,-, ,Yes,3,-,May-19,Yes,local Synagogue,marketing,Marketing,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.322916746,85.13,NJ, ,1260,620,640
F,UA,BS,UW,SY,BUS,BFIN,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,Walk-in Hours,Yes,7,-,May-19,Yes,"Discovery, Inc",media science analytics coordinator,Healthcare,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.32407403,84, , ,1030,520,510
F,UA,BS,UW,SY,BUS,BIMA,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",No, ,-,May-19,Yes,m/six,digitial associate,Marketing,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.833333254,93.85,NJ, ,1170,630,540
F,UA,BA,UW,ST,POL, ,5/31/19,201901,Political Science,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,Individual Appointment,Yes,1,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.86738348,88.82,NY, ,1010,390,620
F,UA,BS,UW,SY,BUS,BIMA,5/31/19,201901,Business & Management,Yes,Yes,Full-time (30+ hours/week),-,Slightly related,Slightly related,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours",Yes,a lot,Internship or P/T job turned into F/T,May-19,Yes,Foundation for Jewish Camp,Data and Operations Assistant,Information Systems,"$50,000 - $59,999",No,-, , , ,2,1, , , , ,1,3.379416227,85.6,NJ, ,1130,560,570
F,UA,BA,UW,ST,ENG,ENGL,5/31/19,201901,English,-,No,-,-,-,-,No,-,No,No,-, ,Yes,4,-,May-19,No, , , , ,Yes,-, ,Real estate,Nyu,3, ,1, , , , ,3.759856701,88.48,NY, ,1025,420,605
F,UA,BS,UW,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,On-Campus Recruiting,Career Fair,Employer Site Visits,WIBI",Yes,3 summer internships,-,May-19,No, , , , ,Yes,Master's, ,Accounting,Sy Syms School of Business,3, ,1, , , , ,3.873170614,92.17,NJ, ,1370,710,660
F,UA,BA,UW,ST,SHA,SHHS,5/31/19,201901,Shaped Major,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,"Individual Appointment,Walk-in Hours,Career Fair",Yes,3,-,May-19,No, , , , ,Yes,Master's, ,Social work,Wurzweiler,3, ,1, , , , ,3.44274807,87.66,NJ, ,1000,440,560
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,No,-, ,Yes,2,-,May-19,Not Seeking, , , , ,No,-, , , ,5,1,1,1, ,1,1,3.654205561,95.86,NY, ,1255,620,635
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , ,May-19,Yes,Starcom,Media Associate,Marketing,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.457364321,92,RI, ,1120,530,590
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Full-time (30+ hours/week),-,Moderately related,Strongly related,No,-,No,No,-, ,Yes,3,Other,May-19,Yes,RMA New York,IVF Coordinator,Medical,"$30,000 - $39,999",No,-, , , ,2,1, , , , ,1,3.929984808,93,NY, ,1430,660,770
F,UA,BA,UW,ST,POL, ,5/31/19,201901,Political Science,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,Yes,Talkspace,network recruitment associate,Human Resources,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.569321632,93,WA, ,1280,610,670
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology, , , , , , , , , , , , , , , , , , , , , ,Yes,MSW, , ,WSSW,3, ,1, , , , ,3.082508326,84.47,NJ, ,1080,510,570
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,No,-, ,Yes,3,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.357894659,89.21,NY, ,1010,420,590
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,Career Center Website",Yes,4,-,May-19,No, , , , ,Yes,Other,PsyD,Psychology,Ferkauf,3, ,1, , , , ,3.804964542,89.72,NY, ,1240,560,680
F,UA,BA,UW,ST,PSY,PSYN,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,Individual Appointment,No, ,-,May-19,Yes,Hasc Center,residence staff member,Non-Profit,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.629629612,87,CA, ,1220,650,570
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,JFEW",Yes,1,-,May-19,No, , , , ,Yes,Master's, ,Nursing,Columbia,3, ,1, , , , ,3.839622736,94,IL, ,1280,600,680
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Part-time (<30 hours/week),Employed in temp/contract assignment,Strongly related,Strongly related,No,-,No,Yes,My third year on campus,Individual Appointment,No, ,Other,May-19,Yes,Dr.'s office,Medical assistant,Medical,"Under $20,000",No,-, , , ,2,1, , , , ,1,3.415094376,90.62,NY, ,1195,560,635
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,Not sure / Don't remember,-, ,Yes,3,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.555555582,91,NY, ,1270,620,650
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours",Yes,2,-,May-19,No, , , , ,Yes,MA, ,Jewish History,Revl Graduate School,3, ,1, , , , ,3.865168571,90,NY, ,1200,590,610
F,UA,BA,UW,ST,SPAU, ,5/31/19,201901,Speech Pathology & Audiology,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",No, ,-,May-19,No, , , , ,Yes,Master's, ,Speech-Language Pathology,Queens College,3, ,1, , , , ,3.977564096,96.24,NY, ,1400,630,770
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,No,-, ,Yes,1,-,May-19,Yes,elementary school,3rd Grade Teacher,Education,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.440740824,88.6,NJ, ,1025,480,545
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology, , , , , , , , , , , , , , , , ,Yes, Shema Kolainu - Hear Our Voices,teacher assistant,Education,Declined to Answer,No, , , , ,2,1, , , , ,1,3.314814806,89,NY, ,1250,590,660
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No, ,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Slightly related,No,-,No,Yes,My third year on campus,Walk-in Hours,Yes,1,Job or Social Media website,May-19,No, , , , ,Yes,Other,OD,Optometry,SUNY College of Optometry,3, ,1, , , , ,3.877604246,95.7,NY, ,1215,640,575
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology, , , , , , , , , , , , , , , ,May-19,Yes,SAR Academy,Coach,Education,"$40,000 - $49,999",No,-, , , ,2,1, , , , ,1,3.445544481,92,MO, ,990,460,530
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,Yes,Yes,Full-time (30+ hours/week),-,Strongly related,Moderately related,No,-,No,No,-, ,No, ,Other,May-19,Yes,My Little School,Teacher,Education,"$30,000 - $39,999",No,-, , , ,2,1, , , , ,1,3.585585594,88.62,NY, ,1085,540,545
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Strongly related,Strongly related,Yes,No,No,No,-, ,Yes,3,Alumni Contact (referred by family or community member),May-19,Yes,"Lisa B Szubin, MD",Medical Scribe,Healthcare,"$20,000 - $29,999",No,-, , , ,2,1, , , , ,1,3.387978077,94, , ,1440,720,720
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,Yes,No,No,Yes,My first year on campus,"Individual Appointment,YU CareerLink,Weekly Email,Career Fair",Yes,3,-,May-19,No, , , , ,Yes,DDS, ,Dentistry,NYU,3, ,1, , , , ,3.48903513,91.02,NJ, ,1140,570,570
F,UA,BA,UW,ST,SHA,SHPN,5/31/19,201901,Shaped Major, , , , , , , , , , , , , , , , , , , , , ,Yes,BSN, , ,NYU Nursing,3, ,1, , , , ,3.73476696,81.58,QC,CANADA,1205,600,605
F,UA,BA,UW,ST,SHA,SHPN,5/31/19,201901,Shaped Major,-,No,-,-,-,-,No,-,No,No,-, ,Yes,1,-,May-19,No, , , , ,Yes,Other,BSN,Nursing,NYU,3, ,1, , , , ,3.244680882,95.46,NY, ,1360,700,660
F,UA,BA,UW,ST,SHA,SHAA,5/31/19,201901,Shaped Major,-,No,-,-,-,-,No,-,No,No,-, ,Yes,2,-,May-19,No, , , , ,Yes,Master's, ,Interior Design,NYSID,3, ,1, , , , ,3.49557519,80.33,QC,CANADA,1020,520,500
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Part-time (<30 hours/week),Employed in some other work category,Strongly related,Strongly related,No,-,No,No,-, ,No, ,Job or Social Media website, , , , , , , , , , , ,4,1,1,1, ,1,1,3.173708916,88.98,NJ, ,1140,570,570
F,UA,BA,UW,ST,SHA,SHES,5/31/19,201901,Shaped Major,-,No,-,-,-,-,Yes,No,No,Yes,My third year on campus,Other,Yes,1,-,May-19,No, , , , ,Yes,Other,RN,Nursing,not sure yet,3, ,1, , , , ,3.004830837,86,FL, ,965,420,545
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,No,Yes,Full-time (30+ hours/week),-,Strongly related,Strongly related,No,-,No,Yes,My second year on campus,Individual Appointment,No, ,Other,May-19,Yes,OU,HR,Human Resources,"$40,000 - $49,999",No,-, , , ,2,1, , , , ,1,3.531073332,89.65,NJ, ,1200,570,630
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Strongly related,Strongly related,No,No,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,Many (close to 10),-,May-19,Yes,sanctuaries for families,case manager,Social services,"$40,000 - $49,999",No,-, , , ,2,1, , , , ,1,3.512820482,87,NY, ,1130,560,570
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,No, ,Part-time (<30 hours/week),Employed in post-grad internship/fellowship,Strongly related,Strongly related,No,-,No,Yes,My third year on campus,"Individual Appointment,YU CareerLink,Career Center Website",Yes,2,Other,May-19,Yes,BDO,Tax Intern,Accounting,"$60,000 - $69,999",No,-, , , ,2,1, , , , ,1,3.237855911,84.23,NY, ,1110,600,510
M,UA,BA,UM,YC,POL, ,5/31/19,201901,Political Science,-, ,-,-,-,-,No,-,No,No,-, ,Yes,2,-,May-19,No, , , , ,Yes,Other,JD,Law,Law School (undecided),3, ,1, , , , ,4,81.4,NY, ,1270,560,710
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,Career Center Website",Yes,3,-,May-19, , , , , ,Yes,DDS, ,Dentistry,NYU School of Dental Medicine,3, ,1, , , , ,3.498245716,91.94,NJ, ,1300,700,600
F,UA,BS,UW,SY,BUS,BFIN,5/31/19,201901,Business & Management,No, ,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Moderately related,No,-,No,Yes,My fourth year on campus,Individual Appointment,Yes,2,Other,May-19,Yes,NCSY,Logistics and Programs Coordinator,Non-Profit,"$40,000 - $49,999",No, , , , ,2,1, , , , ,1,3.848484755,94,FL, ,1250,600,650
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,No,-, ,Yes,3,-,May-19,No, , , , ,Yes,Master's, ,MBA,unknown,3, ,1, , , , ,3.224637747,87,CA, ,1220,610,610
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,On-Campus Recruiting,Yes,3,-,May-19,Yes,JRK Property Holdings,asset management analyst,Finance,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.853281736,96,FL, ,1390,680,710
M,UA,BS,UM,SY,BUS,BFIN,5/31/19,201901,Business & Management,Yes,Yes,Full-time (30+ hours/week),-,Strongly related,Moderately related,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours",Yes,1,Internship or P/T job turned into F/T,May-19,Yes,Harper Capital Partners,Underwriting Analyst,Real Estate,"$60,000 - $69,999",No,-, , , ,2,1, , , , ,1,4,97.52,NY, ,1410,700,710
M,UA,BS,UM,SY,BUS,BMAN,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , , ,Yes,Hazan Sports Management,Basketball Operations,Sports,Declined to Answer,No, , , , ,2,1, , , , ,1,3.543478251,93,TX, ,1420,710,710
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,Yes,No,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,On-Campus Recruiting",Yes,3,-,May-19,No, , , , ,Yes,Master's, ,"Not sure which yet, but still figuring it out",Other,3, ,1, , , , ,3.545454502,86.67,NY, ,1100,520,580
M,UA,BS,UM,SY,ACC, ,1/31/19,201809,Accounting,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,YU CareerLink",Yes,3,-,Jan-19,No, , , , ,Yes,-, ,Pre-Law, ,3, ,1, , , , ,3.852631569,78, , ,1240,570,670
M,UA,BS,UM,SY,BUS,BIMA,9/28/18,201806,Business & Management, , , , , , , , , , , , , , , , ,Yes,Foremost Real Estate,Managing Director,Real Estate,Declined to Answer,No, , , , ,2,1, , , , ,1,2.717948675,83,NY, ,1325,720,605
M,UA,BA,UM,YC,ECO, ,1/31/19,201809,Economics,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Moderately related,No,No,No,Yes,My second year on campus,Individual Appointment,Yes,3,Other,Jan-19,Yes,Ernst & Young,Junior Consultant,Accounting,"$70,000 - $79,999",No,-, , , ,2,1, , , , ,1,3.934782505,91,NY, ,1475,720,755
F,UA,BA,UW,ST,ENG,ENGA,9/28/18,201806,English, , , , , , , , , , , , , , , ,May-19,Yes,Manhattan Day School,JS Teacher,Education,Declined to Answer,No, , , , ,2,1, , , , ,1,3.487421274,75.91, ,CANADA,1060,480,580
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,Full-time (30+ hours/week),-,-,-,No,-,No,No,-, ,Yes,5,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.390313387,85.82,CA, ,1110,530,580
F,UA,BS,UW,SY,BUS,BFIN,1/31/19,201809,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,On-Campus Recruiting,Career Fair,Financial Edge Course",Yes,3,-,Jan-19,No, , , , , , , , , ,4,1,1,1, ,1,1,2.970873833,92.25,CA, ,1270,600,670
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,Yes,Master's, ,Occupational Therapy,LIU,3, ,1, , , , ,3.821052551,87.48,IL, ,1155,580,575
F,UA,BA,UW,ST,SHA,SHPN,5/31/19,201901,Shaped Major,-,No,-,-,-,-,-,-,-,Yes,My fourth year on campus,Individual Appointment,Yes,2,-,May-19,No, , , , ,Yes,Other,"BSN Accelerated Program with NYU, started Jan 2019",Nursing,BYU SChool of Nursing,3, ,1, , , , ,3.390070915,88,MI, ,1335,580,755
F,UA,BS,UW,SY,ACC, ,5/31/19,201901,Accounting,Yes,Yes,Full-time (30+ hours/week),-,Strongly related,Strongly related,No,-,No,Yes,My first year on campus,"On-Campus Recruiting,Career Fair",Yes,1,Internship or P/T job turned into F/T,May-19,Yes,Zelin and Associates,Adviser,Accounting,"Under $20,000",No,-, , , ,2,1, , , , ,1,3.675675631,89.89,NJ, ,1080,580,500
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,3,-, , , , , , , , , , , ,4,1,1,1, ,1,1,3.621052742,87,IN, ,1110,540,570
F,UA,BA,UW,ST,JST,JEDU,5/31/19,201901,Jewish Studies,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Strongly related,Strongly related,No,-,No,No,-, ,Yes,2,Networking: YU Staff/Faculty,May-19,Yes,Yavneh Academy,Assistant Teacher,Jewish Education,"$20,000 - $29,999",Yes,Master's, ,Jewish Education,Azrieli Graduate School of Jewish Education and Administration,1, , , , , , ,3.30693078,84,CA, ,1040,510,530
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting, , , , , , , , , , , , , , , , ,Yes,Construction Company,sales,Sales,Declined to Answer,No, , , , ,2,1, , , , ,1,3.433070898,89,CA, ,1160,650,510
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,Yes,My fourth year on campus,Individual Appointment,No, ,-,May-19,No, , , , ,Yes,Master's, ,PA,Touro,3, ,1, , , , ,3.941747665,90,MD, ,1080,510,570
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,-, ,-,-,-,-,No,-,No,No,-, ,Yes,2,-,May-19,No, , , , ,Yes,JD, ,Law,N/A,3, ,1, , , , ,3.863799334,85,CA, ,1130,560,570
M,UA,BS,UM,SY,ACC, ,1/31/19,201809,Accounting, , , , , , , , , , , , , , , , ,Yes,PwC Deals,Valuation Associate,Accounting,Declined to Answer,No, , , , ,2,1, , , , ,1,3.919191837, , , , , , 
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Part-time (<30 hours/week),-,Not related,Not related,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours",Yes,1,Other,May-19,Yes,Midreshet Lindenbaum,Madricha,Jewish Education,"Under $20,000",Yes,Master's, ,Biotechnology,Still unsure,1, , , , , , ,3.878787994,97,NJ, ,1380,670,710
F,UA,BS,UW,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,Other,Yes,4,-,May-19,No, , , , ,Yes,Master's, ,Accounting,Sy Syms,3, ,1, , , , ,3.470284224,88,CA, ,1050,550,500
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,No,-, ,Yes,3,-,May-19,No, , , , ,Yes,Master's, ,Accounting in tax,Yeshiva university,3, ,1, , , , ,3.489583254, , , , , , 
M,UA,BS,UM,SY,ACC, ,1/31/19,201809,Accounting, , , , , , , , , , , , , , , ,Jan-19,Yes,By-A.Y,Co-Founder,Entreprenuer,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.764309883,87.14, ,ISRAEL, , , 
F,UA,BA,UW,ST,MUS, ,5/31/19,201901,Music,Yes,Yes,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Strongly related,No,-,No,Yes,My first year on campus,Individual Appointment,Yes,"Several - I interned at DQ one summer, did research with Dr Bacon the next summer, taught music throughout all my years at YU, worked at DQ in my last year at YU, and worked for an Amazon company my last semester.",Internship or P/T job turned into F/T,May-19,Yes,The Diller-Quaile School of Music,Music Teacher,Education,"$20,000 - $29,999",No,-, , , ,2,1, , , , ,1,3.971428633,86.58,NY, ,1310,530,780
M,UA,BA,UM,YC,PSY, ,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,Yes,Master's, ,Social work,Wurzweiler,3, ,1, , , , ,3.585365772,86.45,NJ, ,1410,780,630
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,Career Fair,WIBI",Yes,2,-,May-19,No, , , , ,Yes,Master's, ,Jewish education,Azrieli,3, ,1, , , , ,3.917012453,96.98, ,PANAMA, , , 
M,UA,BS,UM,SY,BUS,BFIN,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , ,May-19,Yes,JMS Capital Group,Real Estate Analyst,Real Estate,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.988165617,95,NJ, ,1380,770,610
M,UA,BS,UM,SY,BUS,BMKT,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , , ,Yes,Leda Health Innovations,Account Manager,Sales,Declined to Answer,No, , , , ,2,1, , , , ,1,3.274509907,78.65,QC,CANADA,1055,540,515
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting, , , , , , , , , , , , , , , ,May-19,Yes,Ivdu High School,Assistant Teacher,Education,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.302721024,89.17,NJ, ,1150,570,580
F,UA,BA,UW,ST,HIS, ,5/31/19,201901,History,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,Yes,Master's, ,Public Health,NYU,3, ,1, , , , ,3.938596487,95.62,NY, ,1300,640,660
M,UA,BA,UM,YC,PSY, ,1/31/19,201809,Psychology, , , , , , , , , , , , , , , ,Jan-19,No, , , , ,Yes,Non-degree, ,Yeshiva,5 Towns,3, ,1, , , , ,3.455782413,90.56,NY, ,1460,760,700
M,UA,BA,UM,YC,ECO,ECOG,5/31/19,201901,Economics,-,Yes,Full-time (30+ hours/week),-,-,-,Yes,No,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours",Yes,4,-,May-19,No, , , , ,Yes,MD, ,Medicine,Unsure,3, ,1, , , , ,3.852534533,91.93,NY, ,1310,740,570
M,UA,BA,UM,YC,PSY, ,5/31/19,201901,Psychology,-,No,-,-,-,-,Yes,No,No,No,-, ,Yes,4,-,Sep-18,No, , , , ,Yes,Semicha, ,Rabbinics,Riets,3, ,1, , , , ,3.21752739,92.343,NY, ,1310,580,730
F,UA,BA,UW,ST,ENG,ENGP,5/31/19,201901,English,Yes,Yes,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Strongly related,No,-,No,Yes,My third year on campus,"Walk-in Hours,YU CareerLink",Yes,3,Job or Social Media website,May-19,Yes,Press Kitchen,Account Coordinator,Accounting,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.470404863,93.2,MD, ,1180,550,630
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,Weekly Email,On-Campus Recruiting,Employer Site Visits",Yes,4,-,May-19,Yes,RZA,marketing assistant,Marketing,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.009523869,87,ON,CANADA,1095,460,635
M,UA,BA,UM,YC,POL, ,5/31/19,201901,Political Science,No, ,Full-time (30+ hours/week),Employed in post-grad internship/fellowship,Moderately related,Strongly related,Yes,No,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,2,Job or Social Media website,Summer 2019,Not Seeking, , , , ,No, , , , ,5,1,1,1,1, ,1,3.936842203,90.77,ON,CANADA, , , 
F,UA,BS,UW,SY,BUS,BMAN,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , , ,Yes,JM Zoning LLC,Assistant Project Manager,Construction,Declined to Answer,No, , , , ,2,1, , , , ,1,3.537735939,88.14,NY, ,1250,660,590
M,UA,BS,UM,SY,ACC, ,1/31/19,201809,Accounting,No,Yes,Full-time (30+ hours/week),-,Strongly related,Strongly related,Yes,No,No,Yes,My first year on campus,"Individual Appointment,Workshop / Panel,YU CareerLink,On-Campus Recruiting,Career Fair,Employer Site Visits",Yes,2,"Alumni Contact (made through Career Center event, program, or referral)",Jan-19,Yes,Goldman Sachs,Internal Audit Analyst,Accounting,"$80,000 and over",No,-, , , ,2,1, , , , ,1,3.638888836,83.68,VA, ,950,480,470
